student_id,roll_number,cohort,academic_year,semester,checkpoint_week,department,batch,section,snapshot_type,current_gpa,current_cgpa,previous_gpa,previous_cgpa,gpa_change,internal_marks_average,midterm_marks_average,quiz_average,assignment_average,practical_marks_average,assessment_trend,assignment_completion_rate,current_attendance_percentage,attendance_last_30_days,attendance_trend,consecutive_absence_days,total_absent_days,recent_absence_rate,projected_final_attendance,current_backlog_count,previous_backlog_count,total_historical_backlogs,new_backlogs_last_semester,repeated_backlog_subject_count,backlog_growth_rate,assessment_participation_rate,recent_engagement_score,engagement_trend,fee_status,fee_arrears_amount,payment_delay_days,installment_pending,prolonged_absence_flag,prolonged_absence_days,academic_decline_flag,repeated_backlog_flag,engagement_decline_flag
S0317,25200317,2025,2026-27,3,6,DEPT_ECE,2025,A,current,6.93,6.98,7.12,7.3,-0.19,46.3,48.8,42.6,59.2,47.3,stable,0.63,74.5,71.5,declining,0,17,0.29,73.2,0,0,2,1,0,0.0,0.64,0.65,stable,paid,0,0,False,False,0,False,False,False
S0318,25200318,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,7.64,7.45,7.14,7.39,0.49,47.7,44.0,40.5,58.2,49.1,improving,0.68,86.7,86.3,stable,3,10,0.14,87.7,0,0,1,0,0,0.0,0.74,0.74,stable,overdue,5201,60,True,False,0,False,False,False
S0318,25200318,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,7.9,7.77,7.76,7.95,0.13,61.2,66.7,56.8,66.4,56.3,stable,0.75,88.8,89.4,stable,2,10,0.11,89.7,0,0,2,0,0,0.0,0.74,0.69,stable,paid,0,0,False,False,0,False,False,False
S0318,25200318,2025,2026-27,3,6,DEPT_ECE,2025,A,current,7.57,7.59,7.67,7.49,-0.1,63.2,68.0,73.0,70.4,64.3,stable,0.67,90.4,87.9,declining,0,5,0.12,90.6,0,0,0,0,0,0.0,0.58,0.65,stable,paid,0,0,False,False,0,False,False,False
S0319,25200319,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,6.34,6.3,6.66,6.87,-0.32,45.0,50.5,34.9,50.0,44.0,declining,0.39,98.2,96.0,declining,2,1,0.04,96.2,1,0,2,2,0,1.0,0.42,0.44,declining,paid,0,0,False,False,0,True,False,True
S0319,25200319,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,6.39,6.64,6.92,7.03,-0.52,41.4,30.7,39.6,55.2,58.3,declining,0.71,97.8,97.5,stable,1,2,0.02,96.4,1,1,2,1,1,0.0,0.64,0.6,stable,paid,0,0,False,False,0,True,True,False
S0319,25200319,2025,2026-27,3,6,DEPT_ECE,2025,A,current,6.21,6.03,5.74,5.64,0.47,53.8,56.1,62.4,65.9,50.8,improving,0.49,99.0,99.0,stable,3,3,0.01,99.0,1,1,2,0,1,0.0,0.49,0.5,stable,paid,0,0,False,False,0,False,True,False
S0320,25200320,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,6.89,6.78,6.84,6.54,0.05,49.5,60.5,35.0,54.0,46.9,stable,0.6,98.8,97.5,declining,2,3,0.03,99.0,0,0,2,0,0,0.0,0.61,0.56,stable,paid,0,0,False,False,0,False,False,False
S0320,25200320,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,7.41,7.57,7.74,7.65,-0.33,64.1,66.0,65.2,64.3,74.9,declining,0.49,93.2,87.2,declining,3,4,0.13,88.7,0,0,2,0,0,0.0,0.49,0.47,stable,paid,0,0,False,False,0,True,False,False
S0320,25200320,2025,2026-27,3,6,DEPT_ECE,2025,A,current,7.08,7.13,7.2,6.97,-0.12,53.3,50.3,56.7,52.2,40.8,stable,0.48,95.2,89.1,declining,2,7,0.11,95.4,0,0,1,0,0,0.0,0.5,0.48,stable,paid,0,0,False,False,0,False,False,False
S0321,25200321,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,6.26,5.75,5.65,5.76,0.6,51.4,51.4,59.9,47.1,61.3,improving,0.67,82.4,76.3,declining,0,11,0.24,82.5,1,0,1,0,0,1.0,0.64,0.66,stable,paid,0,0,False,False,0,False,False,False
S0321,25200321,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,6.64,6.68,6.64,6.61,0.0,59.8,50.3,58.1,62.7,64.0,stable,0.79,83.8,83.6,stable,3,10,0.16,84.2,1,1,3,0,1,0.0,0.65,0.75,stable,paid,0,0,False,False,0,False,True,False
S0321,25200321,2025,2026-27,3,6,DEPT_ECE,2025,A,current,6.27,6.46,6.04,5.9,0.22,54.4,47.3,44.5,62.3,63.5,stable,0.68,81.3,82.6,improving,3,11,0.17,79.4,0,1,3,0,0,-0.5,0.64,0.71,stable,paid,0,0,False,False,0,False,False,False
S0322,25200322,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,5.67,5.84,5.61,5.79,0.05,43.9,46.3,34.1,50.4,45.5,stable,0.63,91.6,90.8,stable,1,6,0.09,90.8,0,0,2,0,0,0.0,0.73,0.65,stable,paid,0,0,False,False,0,True,False,False
S0322,25200322,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,5.68,5.49,5.41,5.42,0.27,45.9,40.8,40.3,50.2,37.4,improving,0.52,90.9,90.6,stable,0,6,0.09,89.6,0,0,1,2,0,0.0,0.61,0.59,stable,overdue,20442,38,True,False,0,False,False,False
S0322,25200322,2025,2026-27,3,6,DEPT_ECE,2025,A,current,5.39,5.01,5.11,4.97,0.28,34.5,41.6,43.1,44.5,33.9,improving,0.74,93.6,97.4,improving,0,4,0.03,95.4,2,0,4,0,0,2.0,0.65,0.65,stable,overdue,16797,40,True,False,0,True,False,False
S0323,25200323,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,5.63,5.71,5.61,5.49,0.01,38.6,36.3,47.6,40.8,42.9,stable,0.69,80.7,75.2,declining,2,13,0.25,85.2,0,0,0,0,0,0.0,0.75,0.76,stable,paid,0,0,False,False,0,True,False,False
S0323,25200323,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,6.08,5.99,5.57,5.33,0.51,38.5,25.6,42.4,49.8,28.8,improving,0.59,84.2,84.0,stable,0,10,0.16,83.8,0,0,1,1,0,0.0,0.64,0.67,stable,paid,0,0,False,False,0,True,False,False
S0323,25200323,2025,2026-27,3,6,DEPT_ECE,2025,A,current,5.83,5.87,5.72,5.7,0.12,45.4,55.8,41.1,50.7,49.4,stable,0.73,75.0,76.8,improving,3,15,0.23,75.6,0,0,2,1,0,0.0,0.87,0.77,stable,overdue,30323,37,True,False,0,False,False,False
S0324,25200324,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,7.33,7.73,7.81,7.73,-0.48,57.3,45.7,53.7,58.5,56.3,declining,0.67,75.5,74.0,declining,0,15,0.26,74.0,0,0,2,0,0,0.0,0.63,0.66,stable,paid,0,0,False,False,0,True,False,False
S0324,25200324,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,7.51,7.52,7.81,7.77,-0.3,56.6,56.8,50.9,63.4,56.4,declining,0.69,73.3,72.9,stable,2,16,0.27,74.1,1,0,1,0,0,1.0,0.68,0.69,stable,paid,0,0,False,False,0,True,False,False
S0324,25200324,2025,2026-27,3,6,DEPT_ECE,2025,A,current,7.2,7.23,7.13,7.31,0.06,54.8,46.6,52.9,57.9,44.6,stable,0.72,72.3,75.3,improving,0,14,0.25,71.6,1,1,3,0,1,0.0,0.76,0.7,stable,paid,0,0,False,False,0,False,True,False
S0325,25200325,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,7.32,7.35,7.35,7.43,-0.02,50.9,47.6,40.2,57.5,50.3,stable,0.52,64.0,67.7,improving,0,21,0.32,66.1,0,0,1,0,0,0.0,0.56,0.6,stable,paid,0,0,False,True,0,False,False,False
S0325,25200325,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,7.45,7.43,7.41,7.3,0.04,54.4,52.8,52.4,59.4,55.0,stable,0.54,65.0,60.3,declining,5,21,0.4,63.9,0,0,0,0,0,0.0,0.69,0.6,stable,paid,0,0,False,True,5,False,False,False
S0325,25200325,2025,2026-27,3,6,DEPT_ECE,2025,A,current,8.21,8.17,8.28,8.13,-0.07,76.1,65.9,67.4,82.9,84.2,stable,0.7,62.1,64.3,improving,2,23,0.36,62.6,0,0,1,0,0,0.0,0.63,0.66,stable,paid,0,0,False,True,2,False,False,False
S0326,25200326,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,7.65,7.97,8.03,8.22,-0.38,55.6,59.3,55.7,57.6,49.7,declining,0.78,94.9,95.7,stable,1,4,0.04,97.8,0,0,0,0,0,0.0,0.72,0.75,stable,paid,0,0,False,False,0,True,False,False
S0326,25200326,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,7.56,7.77,7.58,7.79,-0.02,54.1,57.3,45.2,61.0,43.0,stable,0.81,95.0,90.8,declining,3,3,0.09,93.4,0,0,0,0,0,0.0,0.76,0.8,stable,paid,0,0,False,False,0,False,False,False
S0326,25200326,2025,2026-27,3,6,DEPT_ECE,2025,A,current,7.76,7.84,7.52,7.46,0.24,59.3,51.8,50.7,66.2,59.9,stable,0.76,96.4,91.0,declining,3,7,0.09,94.5,1,0,3,0,0,1.0,0.68,0.76,stable,paid,0,0,False,False,0,False,False,False
S0327,25200327,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,8.18,8.11,8.16,8.11,0.02,75.3,72.9,78.2,83.9,75.8,stable,0.78,73.7,75.1,improving,1,17,0.25,75.7,0,0,2,1,0,0.0,0.78,0.79,stable,paid,0,0,False,False,0,False,False,False
S0327,25200327,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,7.78,8.16,8.03,8.16,-0.25,63.1,62.7,47.8,74.7,71.1,stable,0.8,73.9,75.2,improving,2,17,0.25,73.9,0,0,2,1,0,0.0,0.75,0.76,stable,overdue,23631,13,True,False,0,False,False,False
S0327,25200327,2025,2026-27,3,6,DEPT_ECE,2025,A,current,8.39,8.6,8.61,8.44,-0.22,69.4,80.0,70.4,78.3,75.6,stable,0.8,79.5,80.7,improving,3,13,0.19,78.2,0,0,1,0,0,0.0,0.76,0.77,stable,paid,0,0,False,False,0,False,False,False
S0328,25200328,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,8.62,8.78,8.68,8.62,-0.06,71.9,74.1,72.2,76.4,79.0,stable,0.66,97.8,99.0,improving,0,5,0.01,98.4,0,0,0,0,0,0.0,0.6,0.62,stable,paid,0,0,False,False,0,False,False,False
S0328,25200328,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,8.04,8.19,7.91,7.75,0.13,65.9,71.9,64.8,63.5,60.8,stable,0.76,97.1,98.0,stable,1,5,0.02,97.1,0,0,1,0,0,0.0,0.67,0.68,stable,paid,0,0,False,False,0,False,False,False
S0328,25200328,2025,2026-27,3,6,DEPT_ECE,2025,A,current,8.14,8.25,8.15,8.51,-0.0,57.6,53.6,53.4,58.7,58.5,stable,0.66,95.6,99.0,improving,0,7,0.01,95.0,0,0,2,1,0,0.0,0.67,0.62,stable,paid,0,0,False,False,0,False,False,False
S0329,25200329,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,5.46,5.42,5.44,5.27,0.02,49.9,56.2,46.8,58.2,52.1,stable,0.77,84.8,80.5,declining,3,9,0.2,80.8,1,0,3,0,0,1.0,0.67,0.76,stable,pending,2749,0,True,False,0,False,False,False
S0329,25200329,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,5.48,5.63,5.67,5.28,-0.19,50.0,46.7,50.3,62.1,58.2,stable,0.68,82.9,83.1,stable,3,12,0.17,84.9,3,1,4,1,1,1.0,0.73,0.75,stable,paid,0,0,False,False,0,False,True,False
S0329,25200329,2025,2026-27,3,6,DEPT_ECE,2025,A,current,5.29,5.32,5.42,5.68,-0.12,41.7,34.1,35.1,55.5,39.8,stable,0.85,84.8,79.2,declining,2,10,0.21,84.3,1,3,4,0,1,-0.5,0.75,0.77,stable,paid,0,0,False,False,0,True,True,False
S0330,25200330,2025,2021-22,1,6,DEPT_ECE,2025,A,historical,7.4,7.7,7.89,7.97,-0.49,44.9,38.0,36.9,47.5,48.5,declining,0.63,96.7,93.4,declining,3,2,0.07,97.2,0,0,2,0,0,0.0,0.74,0.73,stable,paid,0,0,False,False,0,True,False,False
S0330,25200330,2025,2022-23,2,6,DEPT_ECE,2025,A,historical,7.75,7.46,7.34,7.44,0.41,60.9,65.5,63.2,67.2,61.5,improving,0.75,87.0,84.2,declining,3,9,0.16,85.6,0,0,0,1,0,0.0,0.79,0.75,stable,paid,0,0,False,False,0,False,False,False
S0330,25200330,2025,2026-27,3,6,DEPT_ECE,2025,A,current,7.35,7.38,7.38,7.46,-0.03,51.6,45.8,43.7,56.4,48.2,stable,0.66,93.0,88.1,declining,3,7,0.12,93.2,0,0,1,0,0,0.0,0.67,0.68,stable,paid,0,0,False,False,0,False,False,False
S0331,25200331,2025,2021-22,1,6,DEPT_ECE,2025,B,historical,6.96,6.63,6.52,6.57,0.44,54.5,60.7,53.3,59.0,52.1,improving,0.61,72.5,71.2,declining,0,16,0.29,68.8,0,0,0,0,0,0.0,0.66,0.66,declining,paid,0,0,False,False,0,False,False,False
S0331,25200331,2025,2022-23,2,6,DEPT_ECE,2025,B,historical,7.37,7.78,7.99,8.0,-0.62,63.7,62.6,56.9,67.6,61.3,declining,0.65,67.6,65.1,declining,3,21,0.35,64.2,0,0,1,0,0,0.0,0.78,0.72,declining,paid,0,0,False,False,0,True,False,False
S0331,25200331,2025,2026-27,3,6,DEPT_ECE,2025,B,current,7.07,7.37,7.7,7.77,-0.62,52.4,48.9,58.5,55.9,64.7,declining,0.73,66.9,63.1,declining,3,20,0.37,64.7,0,0,2,0,0,0.0,0.63,0.7,declining,paid,0,0,False,False,0,True,False,False
S0332,25200332,2025,2021-22,1,6,DEPT_ECE,2025,B,historical,7.31,7.43,7.86,8.14,-0.55,69.3,63.3,76.7,76.1,72.6,declining,0.62,51.8,51.5,stable,10,31,0.48,52.7,0,0,0,0,0,0.0,0.6,0.58,declining,paid,0,0,False,True,10,True,False,False
S0332,25200332,2025,2022-23,2,6,DEPT_ECE,2025,B,historical,7.28,7.49,7.72,7.68,-0.44,58.6,55.3,53.3,54.5,58.4,declining,0.46,56.4,53.3,declining,9,27,0.47,53.3,0,0,1,0,0,0.0,0.49,0.46,declining,paid,0,0,False,True,9,True,False,False
S0332,25200332,2025,2026-27,3,6,DEPT_ECE,2025,B,current,7.12,7.17,7.13,7.17,-0.01,51.1,52.1,47.4,53.0,56.8,stable,0.53,55.8,55.0,stable,10,26,0.45,57.0,0,0,2,1,0,0.0,0.48,0.52,declining,paid,0,0,False,True,10,False,False,False
S0333,25200333,2025,2021-22,1,6,DEPT_ECE,2025,B,historical,7.53,7.74,8.1,8.04,-0.58,72.3,59.8,73.3,70.4,82.6,declining,0.37,70.5,68.6,declining,2,20,0.31,70.2,0,0,2,0,0,0.0,0.32,0.39,declining,paid,0,0,False,False,0,True,False,True
S0333,25200333,2025,2022-23,2,6,DEPT_ECE,2025,B,historical,7.67,7.32,7.3,7.57,0.36,59.2,59.7,54.9,65.6,58.1,improving,0.45,67.5,69.0,improving,1,18,0.31,65.4,0,0,1,0,0,0.0,0.42,0.42,declining,overdue,20079,13,True,False,0,False,False,True
S0333,25200333,2025,2026-27,3,6,DEPT_ECE,2025,B,current,7.52,7.76,7.76,7.62,-0.25,53.6,62.9,51.0,51.5,55.3,stable,0.41,74.1,72.0,declining,2,16,0.28,74.4,0,0,0,0,0,0.0,0.44,0.46,declining,paid,0,0,False,False,0,False,False,False
S0334,25200334,2025,2021-22,1,6,DEPT_ECE,2025,B,historical,8.05,8.1,8.23,7.95,-0.19,66.7,75.5,61.1,65.1,61.9,stable,0.47,80.3,78.9,declining,0,13,0.21,80.1,0,0,2,0,0,0.0,0.42,0.44,declining,paid,0,0,False,False,0,False,False,True
S0334,25200334,2025,2022-23,2,6,DEPT_ECE,2025,B,historical,7.94,8.26,8.76,8.92,-0.83,67.0,66.1,66.4,57.8,64.1,declining,0.48,79.9,76.8,declining,2,10,0.23,78.3,0,0,1,0,0,0.0,0.42,0.45,declining,paid,0,0,False,False,0,True,False,False
S0334,25200334,2025,2026-27,3,6,DEPT_ECE,2025,B,current,8.21,8.79,8.92,8.86,-0.71,66.4,72.4,63.6,70.4,72.9,declining,0.42,76.5,80.1,improving,3,16,0.2,75.3,1,0,3,0,0,1.0,0.44,0.44,declining,pending,1781,0,True,False,0,True,False,True
S0335,25200335,2025,2021-22,1,6,DEPT_ECE,2025,B,historical,7.13,7.33,7.7,7.59,-0.57,50.6,57.5,53.7,53.9,58.1,declining,0.66,59.8,58.5,declining,8,27,0.42,58.8,0,0,0,1,0,0.0,0.69,0.65,declining,paid,0,0,False,False,0,True,False,False
S0335,25200335,2025,2022-23,2,6,DEPT_ECE,2025,B,historical,7.09,7.18,7.34,7.33,-0.25,58.1,56.3,55.9,53.2,69.8,stable,0.58,61.6,58.7,declining,9,23,0.41,56.9,0,0,0,0,0,0.0,0.62,0.61,declining,paid,0,0,False,False,0,False,False,False
S0335,25200335,2025,2026-27,3,6,DEPT_ECE,2025,B,current,6.9,7.36,7.37,7.69,-0.47,60.3,66.1,62.2,68.9,74.5,declining,0.63,63.0,61.1,declining,10,24,0.39,59.5,0,0,2,1,0,0.0,0.75,0.64,declining,paid,0,0,False,False,0,True,False,False
S0336,25200336,2025,2021-22,1,6,DEPT_ECE,2025,B,historical,7.73,7.87,7.83,7.78,-0.1,48.0,55.7,45.5,43.2,49.9,stable,0.47,53.7,52.8,stable,7,27,0.47,53.1,0,0,2,0,0,0.0,0.43,0.46,stable,paid,0,0,False,True,7,False,False,False
S0336,25200336,2025,2022-23,2,6,DEPT_ECE,2025,B,historical,7.84,7.96,7.94,7.99,-0.09,62.1,56.8,49.8,61.4,71.1,stable,0.57,59.9,59.1,stable,5,23,0.41,59.3,0,0,1,0,0,0.0,0.5,0.55,stable,paid,0,0,False,False,0,False,False,False
S0336,25200336,2025,2026-27,3,6,DEPT_ECE,2025,B,current,7.51,7.4,7.25,7.6,0.26,60.9,55.5,48.6,68.9,70.4,improving,0.59,57.4,54.7,declining,10,22,0.45,56.8,0,0,0,0,0,0.0,0.58,0.56,stable,paid,0,0,False,True,10,False,False,False
S0337,25200337,2025,2021-22,1,6,DEPT_ECE,2025,B,historical,8.42,8.5,8.35,8.36,0.07,64.4,67.8,71.7,72.3,62.4,stable,0.66,58.5,54.9,declining,7,25,0.45,57.1,0,0,2,0,0,0.0,0.73,0.7,stable,paid,0,0,False,True,7,False,False,False
S0337,25200337,2025,2022-23,2,6,DEPT_ECE,2025,B,historical,8.47,8.32,8.39,8.4,0.08,66.1,61.5,71.8,76.2,71.9,stable,0.78,56.7,53.6,declining,9,23,0.46,55.2,0,0,1,0,0,0.0,0.66,0.72,stable,paid,0,0,False,True,9,False,False,False
S0337,25200337,2025,2026-27,3,6,DEPT_ECE,2025,B,current,8.69,8.9,9.07,8.75,-0.38,61.9,65.0,61.5,62.8,62.0,declining,0.6,54.4,50.4,declining,5,29,0.5,55.3,0,0,1,1,0,0.0,0.66,0.68,stable,paid,0,0,False,True,5,True,False,False
S0338,25200338,2025,2021-22,1,6,DEPT_ECE,2025,B,historical,7.21,7.04,7.17,7.18,0.03,61.6,68.3,65.9,67.1,67.0,stable,0.82,61.9,58.0,declining,9,19,0.42,58.3,0,0,2,0,0,0.0,0.83,0.8,stable,paid,0,0,False,False,0,False,False,False
S0338,25200338,2025,2022-23,2,6,DEPT_ECE,2025,B,historical,7.14,7.08,7.22,7.34,-0.08,54.1,54.0,48.9,60.4,53.9,stable,0.74,56.9,55.3,declining,6,21,0.45,54.8,0,0,0,1,0,0.0,0.8,0.78,stable,paid,0,0,False,True,6,False,False,False
S0338,25200338,2025,2026-27,3,6,DEPT_ECE,2025,B,current,7.0,7.08,7.24,7.38,-0.24,61.5,67.3,53.5,61.3,69.5,stable,0.73,62.0,60.7,declining,5,18,0.39,60.9,0,0,1,0,0,0.0,0.72,0.77,stable,paid,0,0,False,False,0,False,False,False
S0339,25200339,2025,2021-22,1,6,DEPT_ECE,2025,B,historical,7.07,6.98,7.01,7.06,0.05,54.4,68.4,46.4,73.8,50.6,stable,0.75,49.9,49.4,stable,5,31,0.51,51.2,0,0,0,0,0,0.0,0.76,0.74,stable,paid,0,0,False,True,5,False,False,False
S0339,25200339,2025,2022-23,2,6,DEPT_ECE,2025,B,historical,6.94,7.26,7.36,7.34,-0.42,43.8,48.8,47.9,44.1,49.7,declining,0.71,52.6,52.2,stable,5,24,0.48,54.9,0,0,1,0,0,0.0,0.71,0.72,stable,paid,0,0,False,True,5,True,False,False
S0339,25200339,2025,2026-27,3,6,DEPT_ECE,2025,B,current,7.17,7.36,7.51,7.57,-0.33,60.6,52.4,69.1,67.0,60.6,declining,0.82,48.3,46.4,declining,9,34,0.54,46.1,0,0,0,0,0,0.0,0.77,0.76,stable,paid,0,0,False,True,9,True,False,False
S0340,25200340,2025,2021-22,1,6,DEPT_ECE,2025,B,historical,8.42,8.28,8.04,7.76,0.38,65.8,66.6,61.1,68.5,59.1,improving,0.62,55.2,57.7,improving,5,27,0.42,54.4,0,0,2,0,0,0.0,0.7,0.66,stable,paid,0,0,False,True,5,False,False,False
S0340,25200340,2025,2022-23,2,6,DEPT_ECE,2025,B,historical,7.87,8.04,8.42,8.6,-0.55,62.7,60.0,62.7,63.1,61.6,declining,0.65,60.0,56.6,declining,7,19,0.43,58.6,0,0,1,1,0,0.0,0.62,0.62,stable,paid,0,0,False,True,7,True,False,False
S0340,25200340,2025,2026-27,3,6,DEPT_ECE,2025,B,current,7.94,7.79,7.66,7.51,0.28,60.3,45.9,52.8,53.6,60.0,improving,0.68,61.5,61.6,stable,5,19,0.38,61.0,0,0,1,0,0,0.0,0.62,0.64,stable,paid,0,0,False,False,0,False,False,False
S0341,25200341,2025,2021-22,1,6,DEPT_ECE,2025,B,historical,8.81,8.96,8.81,9.1,0.0,61.4,51.2,49.0,66.4,55.4,stable,0.2,85.1,91.9,improving,2,11,0.08,86.7,0,0,1,0,0,0.0,0.24,0.25,declining,paid,0,0,False,False,0,False,False,True
S0341,25200341,2025,2022-23,2,6,DEPT_ECE,2025,B,historical,8.01,8.19,8.2,8.02,-0.19,64.0,57.1,63.2,69.5,65.4,stable,0.29,85.4,89.7,improving,0,9,0.1,86.0,0,0,0,0,0,0.0,0.27,0.27,declining,paid,0,0,False,False,0,False,False,True
S0341,25200341,2025,2026-27,3,6,DEPT_ECE,2025,B,current,8.36,7.93,8.03,7.88,0.34,70.9,72.7,67.4,79.7,76.2,improving,0.29,84.2,84.7,stable,1,8,0.15,83.2,0,0,0,0,0,0.0,0.32,0.31,declining,paid,0,0,False,False,0,False,False,True
S0342,25200342,2025,2021-22,1,6,DEPT_ECE,2025,B,historical,6.52,6.57,6.67,6.77,-0.14,61.8,59.2,55.0,69.5,67.3,stable,0.47,80.0,79.9,stable,2,17,0.2,82.6,0,0,0,0,0,0.0,0.41,0.44,declining,paid,0,0,False,False,0,False,False,True
S0342,25200342,2025,2022-23,2,6,DEPT_ECE,2025,B,historical,6.42,5.92,6.01,5.95,0.42,50.3,41.8,41.1,58.5,42.0,improving,0.45,81.5,86.9,improving,3,11,0.13,86.5,0,0,0,0,0,0.0,0.52,0.46,stable,paid,0,0,False,False,0,False,False,False
S0342,25200342,2025,2026-27,3,6,DEPT_ECE,2025,B,current,6.67,6.73,6.53,6.94,0.14,47.3,40.4,35.1,54.4,48.5,stable,0.5,81.8,78.8,declining,2,13,0.21,80.1,0,0,1,0,0,0.0,0.45,0.47,stable,paid,0,0,False,False,0,False,False,False
S0343,25200343,2025,2021-22,1,6,DEPT_ECE,2025,B,historical,7.76,7.68,7.28,7.4,0.48,58.4,59.2,62.1,58.8,54.3,improving,0.41,83.7,86.7,improving,2,10,0.13,85.1,0,0,0,0,0,0.0,0.4,0.39,declining,paid,0,0,False,False,0,False,False,True
S0343,25200343,2025,2022-23,2,6,DEPT_ECE,2025,B,historical,7.63,7.56,7.47,7.75,0.16,58.4,68.9,50.9,58.2,65.5,stable,0.44,80.0,85.5,improving,3,11,0.14,81.9,0,0,0,0,0,0.0,0.44,0.42,declining,paid,0,0,False,False,0,False,False,True
S0343,25200343,2025,2026-27,3,6,DEPT_ECE,2025,B,current,7.37,7.4,7.31,7.16,0.06,54.5,50.1,52.7,64.6,58.9,stable,0.4,82.8,88.1,improving,3,13,0.12,85.0,0,0,1,0,0,0.0,0.45,0.46,stable,paid,0,0,False,False,0,False,False,False
S0344,25200344,2025,2021-22,1,6,DEPT_ECE,2025,B,historical,7.15,7.39,7.51,7.5,-0.36,60.0,57.1,59.5,64.0,62.1,declining,0.64,82.3,82.1,stable,0,10,0.18,82.6,0,0,0,0,0,0.0,0.62,0.67,stable,overdue,23668,66,True,False,0,True,False,False
S0344,25200344,2025,2022-23,2,6,DEPT_ECE,2025,B,historical,6.81,6.84,7.04,7.0,-0.23,41.5,35.4,39.7,38.1,49.4,stable,0.69,80.6,75.4,declining,1,14,0.25,79.4,0,0,0,1,0,0.0,0.66,0.67,stable,paid,0,0,False,False,0,True,False,False
S0344,25200344,2025,2026-27,3,6,DEPT_ECE,2025,B,current,7.28,7.25,6.91,6.92,0.37,58.3,57.6,56.4,59.9,54.3,improving,0.61,81.4,85.4,improving,3,14,0.15,82.7,0,0,2,0,0,0.0,0.63,0.65,stable,paid,0,0,False,False,0,False,False,False
S0345,25200345,2025,2021-22,1,6,DEPT_ECE,2025,B,historical,7.08,6.87,6.75,6.59,0.33,56.0,65.8,64.9,64.5,52.3,improving,0.42,77.7,77.8,stable,2,12,0.22,76.3,0,0,2,0,0,0.0,0.39,0.47,stable,paid,0,0,False,False,0,False,False,False
S0345,25200345,2025,2022-23,2,6,DEPT_ECE,2025,B,historical,6.65,6.66,6.57,6.54,0.09,50.0,52.8,46.1,56.2,45.1,stable,0.63,82.7,82.1,stable,0,7,0.18,81.4,0,0,2,1,0,0.0,0.54,0.58,stable,overdue,32453,65,True,False,0,False,False,False
S0345,25200345,2025,2026-27,3,6,DEPT_ECE,2025,B,current,6.97,7.22,7.77,7.92,-0.8,55.5,52.7,53.7,63.2,53.0,declining,0.57,82.1,84.4,improving,0,8,0.16,81.8,0,0,0,0,0,0.0,0.56,0.58,stable,paid,0,0,False,False,0,True,False,False
S0346,25200346,2025,2021-22,1,6,DEPT_ECE,2025,B,historical,7.9,7.86,7.7,7.72,0.2,72.5,71.9,73.7,78.5,66.0,stable,0.52,94.9,99.0,improving,3,8,0.01,92.6,0,0,1,0,0,0.0,0.51,0.54,stable,paid,0,0,False,False,0,False,False,False
S0346,25200346,2025,2022-23,2,6,DEPT_ECE,2025,B,historical,8.39,8.75,8.76,8.92,-0.37,78.3,68.2,84.2,77.7,74.4,declining,0.57,94.4,92.6,declining,1,3,0.07,92.7,0,0,0,1,0,0.0,0.55,0.57,stable,overdue,19942,62,True,False,0,True,False,False
S0346,25200346,2025,2026-27,3,6,DEPT_ECE,2025,B,current,7.86,7.76,7.81,7.95,0.05,63.8,61.8,66.8,72.7,74.8,stable,0.61,96.4,95.4,stable,1,6,0.05,94.1,0,0,0,0,0,0.0,0.55,0.56,stable,paid,0,0,False,False,0,False,False,False
S0347,25200347,2025,2021-22,1,6,DEPT_ECE,2025,B,historical,6.54,6.41,6.26,6.49,0.27,55.8,60.4,56.0,56.7,50.8,improving,0.64,87.0,79.8,declining,0,9,0.2,83.5,0,0,2,1,0,0.0,0.67,0.61,stable,paid,0,0,False,False,0,False,False,False
S0347,25200347,2025,2022-23,2,6,DEPT_ECE,2025,B,historical,6.71,6.77,6.62,6.83,0.09,47.3,36.4,60.9,52.3,49.9,stable,0.56,85.4,85.2,stable,0,11,0.15,82.3,0,0,1,0,0,0.0,0.61,0.54,stable,paid,0,0,False,False,0,False,False,False
